adopt,qsale,gprod
Non-adopter,0,164.891357421875
Adopter,480,502.4068908691406
Adopter,0,143.4337158203125
Non-adopter,0,60.38716506958008
Non-adopter,0,102.10387420654297
Non-adopter,225,105.51912689208984
Non-adopter,225,124.07107543945312
Adopter,600,650.76544189453125
Adopter,100,63.64725112915039
Adopter,100,551.95208740234375
Adopter,150,62.84623336791992
Non-adopter,0,146.298583984375
Non-adopter,0,194.62261962890625
Non-adopter,0,74.5394515991211
Adopter,0,296.43817138671875
Adopter,0,208.6487579345703
Adopter,0,231.86257934570312
Adopter,0,163.86524963378906
Adopter,0,204.1818084716797
Adopter,200,168.32456970214844
Adopter,0,96.880340576171875
Adopter,0,29.15264320373535
Adopter,270,375.1451110839844
Adopter,0,142.76715087890625
Adopter,0,278.04095458984375
Adopter,150,147.17433166503906
Non-adopter,0,471.8446350097656
Non-adopter,0,366.7787780761719
Adopter,0,103.4507064819336
Adopter,0,291.75836181640625
Adopter,0,181.54833984375
Adopter,200,179.88816833496094
Adopter,0,81.3506851196289
Adopter,0,284.4474792480469
Adopter,0,286.7831726074219
Adopter,0,118.53340911865234
Adopter,0,278.8584899902344
Adopter,200,515.6888427734375
Adopter,900,1402.6341552734375
Adopter,900,1367.810302734375
Adopter,0,521.4454345703125
Adopter,300,728.94183349609375
Adopter,300,744.1220703125
Adopter,0,47.197601318359375
Adopter,0,188.7816925048828
Adopter,0,276.9583435058594
Adopter,360,654.678466796875
Non-adopter,1250,542.89697265625
Non-adopter,1250,435.20587158203125
Non-adopter,2000,601.15789794921875
Non-adopter,600,576.4586181640625
Non-adopter,600,604.9036865234375
Non-adopter,1890,574.46209716796875
Non-adopter,600,1327.2314453125
Non-adopter,600,436.23699951171875
Adopter,2250,1558.68701171875
Non-adopter,1000,560.48516845703125
Non-adopter,1000,736.2877197265625
Non-adopter,1050,169.5538330078125
Non-adopter,1800,865.33978271484375
Non-adopter,1800,592.75323486328125
Non-adopter,700,255.46347045898438
Non-adopter,120,334.4093933105469
Non-adopter,120,415.1440124511719
Adopter,600,1734.0428466796875
Non-adopter,850,630.29571533203125
Non-adopter,850,768.29498291015625
Adopter,1350,369.99359130859375
Non-adopter,3200,986.97772216796875
Non-adopter,3200,826.9320068359375
Adopter,300,434.9168395996094
Non-adopter,0,416.394287109375
Non-adopter,0,72.83998107910156
Non-adopter,2620,2107.78955078125
Non-adopter,1200,540.8470458984375
Non-adopter,1200,397.79266357421875
Adopter,1080,660.9874267578125
Non-adopter,1200,1239.258544921875
Non-adopter,1200,213.17576599121094
Non-adopter,840,1139.4482421875
Non-adopter,300,219.8458709716797
Non-adopter,300,458.8035583496094
Non-adopter,210,383.2998962402344
Non-adopter,300,910.126708984375
Non-adopter,300,360.06671142578125
Adopter,0,149.29693603515625
Non-adopter,75,396.5214538574219
Non-adopter,75,388.24322509765625
Non-adopter,1050,451.7802734375
Non-adopter,900,536.69976806640625
Non-adopter,900,800.452392578125
Adopter,1050,1162.1259765625
Non-adopter,400,138.2266387939453
Non-adopter,400,936.37646484375
Adopter,1050,412.1136779785156
Non-adopter,500,150.2671661376953
Non-adopter,500,601.60699462890625
Adopter,1170,1117.716552734375
Non-adopter,600,709.849365234375
Non-adopter,600,774.36334228515625
Adopter,350,214.80601501464844
Non-adopter,400,383.42529296875
Non-adopter,400,292.7129211425781
Adopter,1540,765.8524169921875
Non-adopter,700,302.1036682128906
Non-adopter,700,485.30078125
Adopter,1500,1945.7464599609375
Non-adopter,300,533.21044921875
Non-adopter,300,686.6270751953125
Adopter,600,256.596923828125
Non-adopter,600,132.2263946533203
Non-adopter,600,774.6890869140625
Non-adopter,1260,1180.303955078125
Non-adopter,600,467.38092041015625
Non-adopter,600,802.6973876953125
Non-adopter,300,479.37176513671875
Non-adopter,500,159.94654846191406
Non-adopter,500,307.9286804199219
Adopter,750,1123.0703125
Non-adopter,400,260.99993896484375
Non-adopter,400,335.9029541015625
Adopter,0,887.17181396484375
Non-adopter,200,495.4845886230469
Non-adopter,200,165.84164428710938
Non-adopter,280,137.85098266601562
Non-adopter,500,599.232177734375
Non-adopter,500,406.42388916015625
Adopter,570,100.9948501586914
Non-adopter,400,563.58013916015625
Non-adopter,400,401.31793212890625
Non-adopter,0,271.14971923828125
Non-adopter,500,392.2022705078125
Non-adopter,500,597.4027099609375
Adopter,840,172.92701721191406
Non-adopter,1000,2547.295654296875
Non-adopter,1000,725.50506591796875
Non-adopter,180,1032.0906982421875
Non-adopter,0,646.017333984375
Non-adopter,0,733.6129150390625
Adopter,430,540.88360595703125
Non-adopter,400,412.4207763671875
Non-adopter,400,298.4582824707031
Adopter,300,344.0740966796875
Non-adopter,2500,1687.2552490234375
Non-adopter,2500,1671.7568359375
Non-adopter,540,576.24102783203125
Non-adopter,2400,4411.02294921875
Non-adopter,2400,4114.92626953125
Non-adopter,450,636.16925048828125
Non-adopter,900,3348.527099609375
Non-adopter,900,2660.607177734375
Adopter,250,2478.598388671875
Non-adopter,0,1063.2080078125
Non-adopter,0,663.957763671875
Adopter,50,791.901123046875
Non-adopter,180,277.5003662109375
Non-adopter,180,296.73687744140625
Non-adopter,0,680.22412109375
Non-adopter,0,430.7822570800781
Non-adopter,0,163.52890014648438
Non-adopter,450,185.89720153808594
Non-adopter,0,377.09283447265625
Non-adopter,0,370.54559326171875
Non-adopter,0,192.665283203125
Non-adopter,1700,923.53057861328125
Non-adopter,1700,802.97479248046875
Non-adopter,0,755.4144287109375
Adopter,1125,1082.105224609375
Non-adopter,600,1440.787109375
Non-adopter,0,413.2457275390625
Non-adopter,0,547.1734619140625
Adopter,250,518.0504150390625
Adopter,0,309.42938232421875
Adopter,0,210.7005615234375
Adopter,0,962.283203125
Non-adopter,390,661.02587890625
Non-adopter,390,306.3856201171875
Non-adopter,425,390.18804931640625
Adopter,1000,3101.141357421875
Adopter,1000,2271.620849609375
Non-adopter,0,916.8074951171875
Non-adopter,1100,2920.5341796875
Adopter,0,1490.3858642578125
Non-adopter,0,106.00337219238281
Non-adopter,0,206.1951446533203
Non-adopter,400,786.76800537109375
Non-adopter,400,1655.0484619140625
Adopter,100,433.7062072753906
Non-adopter,400,318.5145568847656
Non-adopter,400,1294.8338623046875
Adopter,0,1508.402587890625
Non-adopter,900,2639.57177734375
Non-adopter,900,3818.08984375
Non-adopter,100,1843.3519287109375
Non-adopter,0,907.10943603515625
Non-adopter,0,1954.751953125
Adopter,775,1750.961181640625
Non-adopter,275,2596.875
Non-adopter,275,2804.32470703125
Non-adopter,450,2809.4091796875
Non-adopter,275,474.5604553222656
Non-adopter,275,445.8032531738281
Non-adopter,60,513.2320556640625
Non-adopter,500,1789.5802001953125
Non-adopter,500,1873.502685546875
Adopter,250,1156.93212890625
Non-adopter,600,1506.510986328125
Non-adopter,600,452.7971496582031
Non-adopter,360,1741.6697998046875
Non-adopter,110,1649.5489501953125
Non-adopter,110,1354.0006103515625
Non-adopter,300,562.7391357421875
Non-adopter,0,660.72442626953125
Non-adopter,0,394.0855407714844
Non-adopter,30,481.4927062988281
Non-adopter,176,953.51422119140625
Non-adopter,176,950.2056884765625
Adopter,150,717.56280517578125
Non-adopter,45,85.89147186279297
Non-adopter,45,98.02503204345703
Adopter,100,896.9686279296875
Non-adopter,35,74.38633728027344
Non-adopter,35,452.6396179199219
Non-adopter,660,974.8424072265625
Non-adopter,2700,1154.0823974609375
Non-adopter,2700,1490.05224609375
Non-adopter,300,1124.1429443359375
Non-adopter,3000,2380.625732421875
Non-adopter,3000,563.5460205078125
Adopter,0,2782.22119140625
Non-adopter,2900,209.2588348388672
Non-adopter,2900,972.55645751953125
Adopter,100,221.41050720214844
Non-adopter,3700,664.49468994140625
Non-adopter,3700,509.00067138671875
Adopter,100,985.11572265625
Non-adopter,1000,844.4176025390625
Non-adopter,1000,482.3841552734375
Adopter,75,994.6331787109375
Non-adopter,200,479.8866271972656
Non-adopter,1400,531.8580322265625
Non-adopter,1400,470.44891357421875
Adopter,625,2386.684326171875
Non-adopter,500,1911.14111328125
Non-adopter,500,489.4192810058594
Adopter,75,874.16839599609375
Non-adopter,700,1257.966552734375
Non-adopter,700,2881.15380859375
Non-adopter,0,539.7730712890625
Non-adopter,0,1031.161865234375
Adopter,75,389.1087951660156
Non-adopter,300,793.28173828125
Non-adopter,300,929.579345703125
Non-adopter,1025,318.9313659667969
Non-adopter,1400,1068.668212890625
Non-adopter,1400,492.6368103027344
Non-adopter,425,105.427978515625
Non-adopter,900,338.2560119628906
Adopter,900,1163.370361328125
Adopter,0,794.15289306640625
Non-adopter,400,917.92620849609375
Non-adopter,400,766.1654052734375
Non-adopter,300,461.8412170410156
Non-adopter,0,704.803466796875
Non-adopter,0,554.1953125
Adopter,100,546.28289794921875
Non-adopter,0,1678.81494140625
Non-adopter,150,251.845703125
Non-adopter,150,62.45843505859375
Non-adopter,0,346.0803527832031
Non-adopter,300,1068.98291015625
Non-adopter,300,811.38134765625
Non-adopter,450,685.95281982421875
Non-adopter,1575,1875.94873046875
Non-adopter,1575,918.5914306640625
Non-adopter,660,1531.125732421875
Non-adopter,900,3631.4775390625
Non-adopter,900,3364.751220703125
Non-adopter,150,234.47280883789062
Non-adopter,170,1261.4998779296875
Non-adopter,170,1374.7164306640625
Non-adopter,480,851.91778564453125
Non-adopter,420,248.46884155273438
Non-adopter,420,1802.06591796875
Non-adopter,480,724.27880859375
Non-adopter,0,2239.4189453125
Non-adopter,0,954.3021240234375
Non-adopter,300,2204.66455078125
Non-adopter,300,3124.811767578125
Non-adopter,240,205.953125
Adopter,0,2174.080322265625
Adopter,0,2200.416015625
Non-adopter,180,931.1669921875
Non-adopter,528,1621.314697265625
Non-adopter,300,869.05731201171875
Non-adopter,350,378.6590881347656
Non-adopter,350,887.00762939453125
Adopter,0,1508.0672607421875
Non-adopter,450,1951.9482421875
Non-adopter,450,750.1131591796875
Adopter,450,862.16448974609375
Non-adopter,0,65.56587982177734
Non-adopter,0,68.12549591064453
Non-adopter,30,119.4368667602539
Non-adopter,1400,3069.681640625
Non-adopter,1400,3585.092529296875
Non-adopter,1080,690.4481201171875
Non-adopter,175,1778.032958984375
Non-adopter,175,3527.893310546875
Non-adopter,600,914.78485107421875
Non-adopter,0,963.21563720703125
Non-adopter,0,1755.1014404296875
Non-adopter,150,192.68597412109375
Non-adopter,800,2656.00830078125
Non-adopter,800,2037.9237060546875
Adopter,1250,911.10260009765625
Non-adopter,500,2521.17529296875
Non-adopter,500,1051.7767333984375
Non-adopter,1050,374.9024658203125
Non-adopter,225,2403.796630859375
Non-adopter,225,2430.774169921875
Non-adopter,360,187.54840087890625
Adopter,400,635.69525146484375
Adopter,400,2260.00341796875
Non-adopter,480,302.6728820800781
Non-adopter,125,259.22137451171875
Non-adopter,125,522.12371826171875
Non-adopter,510,306.06463623046875
Non-adopter,250,472.8126220703125
Non-adopter,250,361.1334533691406
Non-adopter,250,1750.13037109375
Non-adopter,1850,4441.36474609375
Non-adopter,750,2705.32568359375
Non-adopter,0,1202.9266357421875
Non-adopter,0,2189.9189453125
Non-adopter,990,1336.9462890625
Non-adopter,925,2356.197265625
Non-adopter,925,757.976318359375
Adopter,350,1769.53857421875
Non-adopter,650,537.71893310546875
Non-adopter,650,536.16265869140625
Adopter,1300,4250.83984375
Non-adopter,90,495.24615478515625
Non-adopter,90,429.162109375
Non-adopter,3000,206.76063537597656
Non-adopter,60,1241.2962646484375
Adopter,60,1377.108642578125
Non-adopter,1800,2653.552734375
Non-adopter,1900,1624.8780517578125
Non-adopter,705,1339.0892333984375
Non-adopter,705,1094.4935302734375
Adopter,375,2232.630859375
Non-adopter,140,1173.380615234375
Non-adopter,140,922.43682861328125
Non-adopter,250,3578.921630859375
Non-adopter,652,957.0435791015625
Adopter,652,1674.7342529296875
Non-adopter,2255,2103.916748046875
Non-adopter,380,920.6651611328125
Non-adopter,380,120.65701293945312
Adopter,250,1245.20263671875
Non-adopter,0,826.5164794921875
Non-adopter,0,938.2486572265625
Non-adopter,120,665.40594482421875
Non-adopter,132,851.7506103515625
Non-adopter,132,775.17864990234375
Adopter,750,1740.7139892578125
Non-adopter,364,29.697587966918945
Non-adopter,364,200.87109375
Non-adopter,325,238.6370391845703
Non-adopter,3000,866.71173095703125
Non-adopter,3000,1012.5390014648438
Non-adopter,330,846.29150390625
Non-adopter,3800,1330.4964599609375
Non-adopter,3800,861.20574951171875
Adopter,0,812.81640625
Non-adopter,1600,920.9248046875
Non-adopter,1600,239.89137268066406
Non-adopter,90,490.38385009765625
Non-adopter,400,94.9071273803711
Non-adopter,400,240.24012756347656
Non-adopter,60,108.67593383789062
Non-adopter,300,1040.5648193359375
Adopter,210,1065.08447265625
Adopter,690,1006.2380981445312
Non-adopter,1500,1707.5279541015625
Non-adopter,1500,784.70721435546875
Non-adopter,690,330.1549072265625
Non-adopter,1700,4293.14013671875
Non-adopter,1700,1491.494384765625
Adopter,120,708.14544677734375
Non-adopter,2500,4929.4130859375
Non-adopter,2500,1682.1685791015625
Adopter,150,3860.73681640625
Non-adopter,1200,2296.5751953125
Non-adopter,1200,1987.162353515625
Non-adopter,900,1437.792724609375
Non-adopter,900,1624.6761474609375
Non-adopter,900,1958.191162109375
Non-adopter,0,1460.5638427734375
Non-adopter,1320,1754.680419921875
Non-adopter,1320,2557.01220703125
Non-adopter,600,840.308837890625
Non-adopter,836,1719.0909423828125
Non-adopter,836,1445.5567626953125
Non-adopter,625,1754.7012939453125
Non-adopter,616,1167.6279296875
Non-adopter,616,543.90545654296875
Non-adopter,375,276.929931640625
Non-adopter,250,1081.492919921875
Non-adopter,250,1321.7406005859375
Non-adopter,0,201.21560668945312
Non-adopter,1012,1124.9705810546875
Non-adopter,1012,212.28274536132812
Non-adopter,1550,355.4502868652344
Non-adopter,1540,534.574462890625
Non-adopter,1540,1698.6534423828125
Non-adopter,750,957.2578125
Non-adopter,600,290.1159973144531
Non-adopter,600,1004.2427978515625
Non-adopter,500,759.1065673828125
Non-adopter,1100,1020.6624755859375
Non-adopter,1100,958.228515625
Non-adopter,1710,1040.78857421875
Non-adopter,770,364.7559814453125
Non-adopter,770,928.1702880859375
Non-adopter,1200,1404.6265869140625
Non-adopter,0,848.109619140625
Non-adopter,0,208.1326904296875
Non-adopter,200,2269.68896484375
Non-adopter,88,424.99945068359375
Non-adopter,88,107.22455596923828
Non-adopter,0,1152.2003173828125
Non-adopter,748,312.0577392578125
Non-adopter,748,1021.265625
Non-adopter,1000,2740.289794921875
Non-adopter,1245,1547.7215576171875
Non-adopter,1245,1040.9464111328125
Non-adopter,0,913.04803466796875
Non-adopter,280,392.63653564453125
Non-adopter,280,1338.8526611328125
Non-adopter,250,3371.547607421875
Adopter,750,906.60443115234375
Adopter,750,2132.80322265625
Non-adopter,180,742.4715576171875
Non-adopter,630,717.1751708984375
Non-adopter,630,1940.9569091796875
Non-adopter,810,820.89971923828125
Non-adopter,890,2036.4866943359375
Non-adopter,890,577.9188232421875
Non-adopter,875,1016.4420776367188
Adopter,500,335.9839782714844
Adopter,500,1244.0435791015625
Non-adopter,3300,4384.216796875
Adopter,225,1023.73095703125
Adopter,225,1576.429931640625
Non-adopter,270,1033.259033203125
Adopter,1950,1890.63720703125
Adopter,1950,560.3878173828125
Adopter,875,3607.8515625
Non-adopter,275,894.31671142578125
Non-adopter,275,514.8580322265625
Non-adopter,100,432.9548645019531
Adopter,1100,1366.8681640625
Adopter,1100,1460.972412109375
Adopter,1000,1990.799560546875
Non-adopter,475,1142.2691650390625
Non-adopter,475,2141.298828125
Non-adopter,450,289.620361328125
Adopter,1175,695.07373046875
Adopter,1175,2315.986083984375
Non-adopter,1860,2166.91455078125
Adopter,400,2124.694580078125
Adopter,400,2768.988037109375
Non-adopter,450,1421.6962890625
Non-adopter,510,818.89739990234375
Adopter,525,2658.33349609375
Adopter,525,1944.7166748046875
Adopter,500,2009.763427734375
Non-adopter,1000,2254.83447265625
Non-adopter,1000,1210.0672607421875
Non-adopter,500,498.390625
Non-adopter,575,348.97796630859375
Non-adopter,575,721.83349609375
Non-adopter,900,1309.084716796875
Non-adopter,900,1646.9476318359375
Non-adopter,900,1720.193115234375
Non-adopter,780,452.3209228515625
Non-adopter,1600,3560.71826171875
Non-adopter,1600,3733.066650390625
Non-adopter,900,1326.5633544921875
Non-adopter,125,835.12744140625
Non-adopter,125,745.9923095703125
Non-adopter,500,722.5894775390625
Non-adopter,1250,2693.193603515625
Non-adopter,1250,3241.91259765625
Non-adopter,1080,3112.816650390625
Non-adopter,1825,793.1578369140625
Non-adopter,1825,1670.7655029296875
Non-adopter,2500,639.09765625
Non-adopter,375,1185.6578369140625
Non-adopter,375,3192.818603515625
Non-adopter,180,1436.41796875
Non-adopter,300,126.09349822998047
Non-adopter,300,435.8871765136719
Non-adopter,625,368.7327575683594
Non-adopter,1370,1065.4290771484375
Non-adopter,1370,2667.634033203125
Non-adopter,750,774.46826171875
Non-adopter,978,417.2264099121094
Non-adopter,1170,2632.718017578125
Non-adopter,300,733.364013671875
Non-adopter,50,470.9747619628906
Non-adopter,2100,637.89837646484375
Non-adopter,2100,972.0401611328125
Non-adopter,870,2463.56298828125
Non-adopter,780,2049.48193359375
Non-adopter,1230,982.47406005859375
Non-adopter,270,1021.4606323242188
Non-adopter,1800,1175.542724609375
Non-adopter,1800,1755.646728515625
Non-adopter,100,1019.2151489257812
Non-adopter,1350,1606.4498291015625
Non-adopter,360,2551.64453125
Non-adopter,360,1501.2802734375
Non-adopter,0,146.40289306640625
Non-adopter,510,188.48477172851562
Non-adopter,510,1746.9107666015625
Non-adopter,750,521.29998779296875
Non-adopter,510,841.56005859375
Non-adopter,510,1009.3037109375
Non-adopter,270,572.15264892578125
Adopter,600,1384.6068115234375
Adopter,600,3020.281982421875
